"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2060","4005","4013","4015","4021","4025","6017","6027","6029","6037","6049","6051","6057","6059","6061","6065","6067","6071","6077","6089","8057","8077","15001","15003","15007","15009","16001","16027","16033","26099","26115","26147","26163","27137","30069","30101","32003","32005","32007","32009","32013","32015","32019","32023","32031","32510","36019","36029","41017","41033","41035","41045","48141","49001","49015","49017","49019","49021","49023","49025","49027","49031","49035","49041","49045","49053","53073","56007","56037","56041"
"1",2020-05-20,32003,140.1950428547,5336,3.71311521007616,NA,NA,9.659741931,21.13207474,NA,NA,NA,NA,NA,52.14107886,NA,NA,NA,NA,NA,12.3312287654,NA,34.4053504283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52556813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-05-21,32003,172.644575867,5414,3.72530148471927,NA,NA,10.929693588,22.931283108,NA,NA,NA,NA,NA,71.633387795,NA,NA,NA,NA,NA,15.233683216,NA,40.7101411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.20638706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-05-22,32003,257.576118334348,5493,3.76144656933009,NA,NA,13.580067126,22.732623975,NA,NA,NA,NA,NA,116.6587835673,NA,NA,NA,13.0831008217,NA,25.0622237754,NA,56.085347152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.21254836,NA,NA,NA,0.161423556948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-05-23,32003,286.158840411258,5493,3.66257692020388,NA,NA,14.183123706,30.04998193,NA,NA,NA,NA,NA,127.9589254281,NA,NA,NA,14.514572721,NA,26.0350782426,NA,63.783074418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033778965558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.600305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-05-24,32003,179.409378964046,5818,3.498786351701,NA,NA,NA,36.0645426,NA,NA,NA,NA,NA,85.1524553759,NA,NA,NA,NA,NA,NA,NA,47.637303811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.37433936,NA,NA,NA,0.180737817146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-05-25,32003,187.71420410844,5853,3.50781706838744,NA,NA,NA,37.4979912,NA,NA,NA,NA,NA,88.802170942,NA,NA,NA,NA,NA,NA,NA,49.309405996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74941496,NA,NA,NA,0.35522101044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-05-26,32003,197.0763921106,5897,3.71699510143723,NA,NA,15.4080130176,33.62341748,NA,NA,NA,NA,NA,86.418243,NA,NA,NA,NA,NA,NA,NA,48.737829853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88888876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-05-27,32003,187.0730919363,5956,3.73772365092817,NA,NA,13.52906656,29.238952347,NA,NA,NA,NA,NA,71.378440176,NA,NA,NA,NA,NA,17.211318492,NA,42.6539079054,NA,NA,NA,0.3699857679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.168525,NA,NA,NA,0.522895688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-05-28,32003,204.264777216736,6013,3.73553361026678,NA,NA,12.7595766027,29.29605756,NA,NA,NA,NA,NA,79.69468221,NA,NA,NA,NA,NA,20.8850942468,NA,50.418453644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.857843,NA,NA,NA,0.353069953236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2020-05-29,32003,234.4636324288,6118,3.79399260335096,NA,NA,14.037786734,29.500959654,NA,NA,NA,NA,NA,102.7080481176,NA,NA,NA,NA,NA,20.962426381,NA,55.725197795,NA,NA,NA,0.5098583772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.01935537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2020-06-01,32003,227.203103628199,6376,3.73658681760782,NA,NA,15.7435651296,41.53085684,NA,NA,NA,NA,NA,99.365569875,NA,NA,NA,NA,NA,NA,NA,56.433722427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25075228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6942676,NA,NA,NA,0.184369476599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2020-06-12,32003,723.26577774596,7937,3.86482991352888,NA,21.763869688,44.6067997134,73.9878308,NA,NA,NA,NA,NA,316.650619404,NA,NA,NA,32.5815831263,NA,62.6541207633,NA,150.444396843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61930835796,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.95724905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2020-04-23,32009,2.07420575613,NA,2.87791244616362,NA,0.2089415668,NA,0.04105114068,NA,NA,NA,0.08360836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88863874951,NA,NA,NA,NA,NA,0.05961252,0.36663948,0.42571393914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2020-04-28,32009,1.63333746211,NA,2.34385429401918,NA,0.18524796901,NA,0.05367661405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487157813,NA,NA,NA,NA,NA,0.047465568,0.384302555,0.47548694305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2020-05-24,32009,5.52316026884,NA,3.15406480341089,NA,0.72284602806,NA,0.2420439246,NA,NA,NA,0.1345514976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92705547218,NA,NA,NA,NA,NA,0.1390839945,1.116226472,1.2413528799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2020-05-31,32009,5.314325200403,NA,3.17364767002836,NA,0.4295889607,0.296737384383,0.22618887104,NA,0.105848922,NA,0.0681003491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.246451746,NA,NA,NA,NA,NA,0.087896242,0.71546052,1.13805220518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2020-06-06,32009,4.680780279648,NA,3.49726095604365,NA,0.423542514,0.451486867728,0.17202560772,NA,NA,NA,NA,NA,NA,NA,0.3005565732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456903755,NA,NA,NA,NA,NA,0.111202632,0.923760192,0.841302138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020-06-09,32009,5.19387768822,NA,3.17224678140164,NA,0.70384638408,0.36301951,0.3537279291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47534428034,NA,0.036645518,NA,NA,NA,0.1714044507,1.13519904,0.954690576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2020-04-22,32003,34.9563325369,3068,3.40005738251668,NA,NA,2.785721142,3.910230723,NA,NA,NA,0.294247794,NA,14.8080562343,NA,NA,NA,NA,NA,NA,NA,8.9156396736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24243697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-04-23,32003,44.9203526769,3151,3.36075851467134,NA,NA,3.038465155,4.382211108,NA,NA,NA,NA,NA,17.65917666,NA,NA,NA,NA,NA,5.085436174,NA,9.9761076099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77895597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2020-04-24,32003,53.619931267,3275,3.47603741958105,NA,NA,3.063580772,5.16549964,NA,NA,NA,NA,NA,21.96423726,NA,NA,NA,NA,NA,6.052635431,NA,12.7466184014,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0870833326,NA,NA,NA,NA,4.54027643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2020-04-28,32003,54.95069091641,3607,3.43972825267357,NA,NA,3.4806105216,6.84760646,NA,NA,NA,NA,NA,20.83484767,NA,NA,NA,NA,NA,6.291933138,NA,12.1928516736,NA,NA,NA,NA,NA,NA,0.00800610321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.29483535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020-04-30,32003,68.033804961659,3777,3.4657563911597,NA,NA,4.387896601,7.702414795,NA,NA,NA,NA,NA,28.132442287,NA,NA,NA,NA,NA,6.650091156,NA,14.2525633485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997517894159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91087888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-01,32003,79.9569322395,3912,3.59378094943608,NA,NA,5.4540636941,8.498463386,NA,NA,NA,NA,NA,34.9820579472,NA,NA,NA,NA,NA,7.8948378193,NA,17.0222881329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10522126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2020-05-02,32003,73.2422970069,4010,3.44909785465932,NA,NA,5.064702822,10.65338607,NA,NA,NA,NA,NA,33.009855555,NA,NA,NA,NA,NA,NA,NA,18.0679621905,NA,NA,NA,0.3907683494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.05562202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2020-05-04,32003,72.2151304808,4188,3.50729598161861,NA,NA,5.632331024,11.762493184,NA,NA,NA,NA,NA,30.5782122248,NA,NA,NA,NA,NA,NA,NA,16.050164868,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1.65893427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53299491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-05,32003,80.6915192286,4182,3.55633554712907,NA,NA,5.5943973826,10.241740082,NA,NA,NA,NA,NA,32.701825134,NA,NA,NA,NA,NA,7.81717867,NA,16.374202524,NA,NA,NA,NA,NA,NA,0.00808626,NA,NA,NA,NA,NA,NA,NA,2.279613356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67447582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2020-05-06,32003,69.23104234857,4235,3.55407199447101,NA,NA,5.095504008,10.36475384,NA,NA,NA,NA,NA,30.93237312,NA,NA,NA,NA,NA,NA,NA,16.5529225032,NA,NA,NA,0.40405523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75489811,NA,NA,NA,0.12653553737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020-05-07,32003,90.487387966,4328,3.55814607202601,NA,NA,5.84281152,10.830746004,NA,NA,NA,NA,NA,38.08034243,NA,NA,NA,NA,NA,8.949018176,NA,19.763961396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02050844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2020-05-08,32003,107.7871911386,4328,3.63034365620812,NA,NA,7.501666143,12.863739226,NA,NA,NA,NA,NA,46.052870358,NA,NA,NA,NA,NA,10.6438773756,NA,23.382706996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34233104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2020-05-11,32003,109.528099026,4502,3.54810568409875,NA,NA,8.824912026,16.74372542,NA,NA,NA,NA,NA,50.65818264,NA,NA,NA,NA,NA,NA,NA,25.9528627,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34841624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2020-05-12,32003,107.2261542605,4602,3.44541966809643,NA,NA,6.87187404,12.653677058,NA,NA,NA,NA,NA,46.87788064,NA,NA,NA,NA,NA,9.8234956667,NA,23.7628122858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08535345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15106112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2020-05-13,32003,98.2614525945,4770,3.62604211429997,NA,NA,6.6111267,15.006998523,NA,NA,NA,NA,NA,41.754040782,NA,NA,NA,NA,NA,NA,NA,23.1831608085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.398654511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.30747127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2020-05-14,32003,125.0187791814,4770,3.6255011158209,NA,NA,7.586015451,15.849770512,NA,NA,NA,NA,NA,51.302158218,NA,NA,NA,NA,NA,11.3163987,NA,28.0900187904,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.65441761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2199999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2020-05-15,32003,151.4605823226,4944,3.70892970092102,NA,NA,9.578601384,19.41109784,NA,NA,NA,NA,NA,64.969868376,NA,NA,NA,NA,NA,14.7689584896,NA,33.388419693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34363654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2020-05-18,32003,131.631160779393,5167,3.64401162852987,NA,NA,9.36351852,21.644431959,NA,NA,NA,NA,NA,55.247920152,NA,NA,NA,NA,NA,NA,NA,31.6017508248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25898627302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35910763,NA,NA,NA,0.155445420573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2020-05-19,32003,138.73221635936,5167,3.68024045402224,NA,NA,8.870877414,19.606073058,NA,NA,NA,NA,NA,55.25215346,NA,NA,NA,NA,NA,11.6935157283,NA,30.11202868,NA,NA,NA,0.40281974,NA,0.050637764,NA,0.03656728389,NA,NA,NA,NA,NA,NA,2.65827679117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.04926644,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2020-05-30,32003,254.8323124387,6236,3.67826678526648,NA,NA,14.347003252,37.03599747,NA,NA,NA,NA,NA,111.956632136,NA,NA,NA,NA,NA,20.0252903747,NA,60.356431196,NA,NA,NA,0.580725234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010903776,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.519329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2020-06-02,32003,193.608408409098,6502,3.74704077971226,NA,NA,14.759591392,34.260212613,NA,NA,NA,NA,NA,83.794810152,NA,NA,NA,NA,NA,NA,NA,49.6660006238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5779595,NA,NA,NA,0.549834128298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2020-06-03,32003,196.14271732428,6568,3.77646560423392,NA,NA,13.5668058318,36.316551375,NA,NA,NA,NA,NA,81.2410590308,NA,NA,NA,NA,NA,NA,NA,49.0993799625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64917142138,0.010940488,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.66719892,NA,NA,0.04091507193,0.55069522287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2020-06-04,32003,310.183074449689,6701,3.79671297897497,NA,NA,19.1655071718,46.13662887,NA,NA,NA,NA,NA,134.41608416,NA,NA,NA,NA,NA,24.6827484618,NA,68.971944176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52440452,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12.89999962,NA,NA,NA,0.182882809759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20287466033,NA,NA,NA
"42",2020-06-05,32003,486.3650094271,6829,3.84384121855681,NA,NA,30.2205214612,52.05429064,NA,NA,NA,NA,NA,208.7254206331,NA,NA,NA,24.571888991,NA,43.4415089358,NA,109.992086211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.406766511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76454272,NA,NA,NA,0.73902038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448962944,NA,NA,NA
"43",2020-06-06,32003,516.24190537379,6973,3.75208581316975,NA,NA,29.088824752,69.1830114,NA,NA,NA,NA,NA,225.199755982,NA,NA,NA,23.560330265,NA,38.051791924,NA,117.73916216,NA,NA,NA,NA,NA,NA,0.00823853079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12.62472256,NA,NA,NA,0.7860678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-06-09,32003,356.483562667437,7434,3.821460053412,NA,NA,23.95923218,59.14327965,NA,NA,NA,NA,NA,145.9033802,NA,NA,NA,NA,NA,30.191201775,NA,79.610104629,NA,NA,NA,0.740142144,NA,0.041201671437,NA,NA,NA,NA,NA,NA,NA,NA,4.609643778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.28537664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-06-10,32003,356.45488048183,7548,3.83223168475168,NA,NA,25.678585044,64.40244861,NA,NA,NA,NA,NA,133.879702617,NA,NA,NA,NA,NA,30.564568091,NA,81.278362816,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.25999453383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39121877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2020-06-11,32003,430.0172962476,7725,3.82654938230339,NA,NA,29.9104981926,63.30433095,NA,NA,NA,NA,NA,182.62588356,NA,NA,NA,NA,NA,39.7352367573,NA,95.02785515,NA,NA,NA,0.590990491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.099555745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.506339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166064017,NA,NA,NA
"47",2020-04-27,32009,1.76656157843,NA,2.70897702615805,NA,NA,0.05119892,0.044213084,NA,NA,NA,0.07725321,0.074788479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04863946043,NA,NA,NA,NA,NA,NA,0.470468425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2020-04-30,32009,1.80081918644,NA,2.79112477875144,NA,NA,0.057990531,0.03302212707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8298069,NA,NA,NA,NA,NA,0.0410196388,0.404656776,0.40840820157,NA,NA,NA,0.025915012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2020-05-04,32009,2.15737413756,NA,1.54798315449558,NA,NA,0.09546394,0.09181478656,NA,NA,NA,NA,0.15338736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88253724,0.023333331,NA,NA,NA,NA,0.042566125,0.346446711,0.521824644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-05-05,32009,2.908397724522,NA,3.20515135713348,NA,NA,0.123770394754,0.08570491731,NA,0.04330875125,NA,0.0959488182,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092379566228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29995379,NA,NA,NA,NA,NA,0.06263047,0.464858199,0.63984281778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-05-07,32009,2.650442893792,NA,3.11839399285846,NA,NA,0.128698756992,0.065049498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100579644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38560915672,NA,NA,NA,NA,NA,NA,0.649712888,0.32079295008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-05-08,32009,2.420114873307,NA,2.98784400522025,NA,NA,0.107939397287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00187577928,NA,NA,NA,NA,NA,0.042081321,0.665848656,0.60236971974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
